6352561 39443.750 33606.250 4566631(17838) 179 6441698(25162) 127 +17838
6370399 39440.625 33606.250 4553893(17788) 180 6441698(25162) 127 +373
6370772 39440.625 33603.125 4553893(17788) 180 6416387(25064) 128 +17415
6388187 39437.500 33603.125 4541261(17739) 181 6416387(25064) 128 +7649
6395836 39437.500 33600.000 4541261(17739) 181 6391372(24966) 129 +10090
6405926 39434.375 33600.000 4528734(17690) 182 6391372(24966) 129 +14876
6420802 39434.375 33596.875 4528734(17690) 182 6366648(24869) 130 +2814
6423616 39431.250 33596.875 4516310(17641) 183 6366648(24869) 130 +17641
6441257 39428.125 33596.875 4503988(17593) 184 6366648(24869) 130 +4414
6445671 39428.125 33593.750 4503988(17593) 184 6342208(24774) 131 +13179
6458850 39425.000 33593.750 4491766(17545) 185 6342208(24774) 131 +11595
6470445 39425.000 33590.625 4491766(17545) 185 6318048(24679) 132 +5950
6476395 39421.875 33590.625 4479643(17498) 186 6318048(24679) 132 +17498
6493893 39418.750 33590.625 4467618(17451) 187 6318048(24679) 132 +1231
6495124 39418.750 33587.500 4467618(17451) 187 6294162(24586) 133 +16220
6511344 39415.625 33587.500 4455689(17405) 188 6294162(24586) 133 +8366
6519710 39415.625 33584.375 4455689(17405) 188 6270545(24494) 134 +9039
6528749 39412.500 33584.375 4443855(17358) 189 6270545(24494) 134 +15455
6544204 39412.500 33581.250 4443855(17358) 189 6247192(24403) 135 +1903
6546107 39409.375 33581.250 4432115(17312) 190 6247192(24403) 135 +17312
6563419 39406.250 33581.250 4420467(17267) 191 6247192(24403) 135 +5188
6568607 39406.250 33578.125 4420467(17267) 191 6224098(24312) 136 +12079
6580686 39403.125 33578.125 4408911(17222) 192 6224098(24312) 136 +12233
6592919 39403.125 33575.000 4408911(17222) 192 6201258(24223) 137 +4989
6597908 39400.000 33575.000 4397445(17177) 193 6201258(24223) 137 +17177
6615085 39396.875 33575.000 4386068(17133) 194 6201258(24223) 137 +2057
6617142 39396.875 33571.875 4386068(17133) 194 6178667(24135) 138 +15076
6632218 39393.750 33571.875 4374779(17088) 195 6178667(24135) 138 +9059
6641277 39393.750 33568.750 4374779(17088) 195 6156322(24048) 139 +8029
6649306 39390.625 33568.750 4363576(17045) 196 6156322(24048) 139 +16019
6665325 39390.625 33565.625 4363576(17045) 196 6134217(23961) 140 +1026
6666351 39387.500 33565.625 4352459(17001) 197 6134217(23961) 140 +17001
6683352 39384.375 33565.625 4341427(16958) 198 6134217(23961) 140 +5934
6689286 39384.375 33562.500 4341427(16958) 198 6112349(23876) 141 +11024
6700310 39381.250 33562.500 4330478(16915) 199 6112349(23876) 141 +12852
